mmsi,numVoy,mmsi,numObsInVoys,type,ave_len_voy,ave_time_gap,ave_dist_gap,vi_dist_gap,vi_time_gap
1252339803566.0,148,1252339803566.0,608212,trawlers,3034136.804054054,1424.7807447062899,1.6926282851981715,2.8391175080433118,1141.0416890841702
1272259798559.0,9,1272259798559.0,49839,unknown,316504.55555555556,269.73538461323284,0.07161073497425684,3.7698853948843416,3055.039099736962
1679641928004.0,5,1679641928004.0,89158,unknown,114159.8,290.26710347749463,0.06790595345166822,0.24367390061038566,1554.384265126451
2579932616331.0,2,2579932616331.0,92237,unknown,18673.5,282.79062405788363,0.011344192837366845,0.5387701500210929,675.7828484749987
5020143137211.0,198,5020143137211.0,169656,trawlers,11634821.636363637,11169.609084755353,1.8597717094330803,0.12716105919843754,632.9692390177224
5145483253513.0,3,5145483253513.0,90750,trawlers,21454784.0,1506.748832847966,0.8275559029767446,0.8332745633173579,1559.3822333851085
5601266154050.0,7,5601266154050.0,77138,drifting_longlines,536418.2857142857,1523.2092907462097,1.5263581600264295,2.3615729571458774,1834.0613664628459
6335157561408.0,12,6335157561408.0,6299,unknown,408825.6666666667,1054.563241976495,0.6367279352557434,3.8261326948103265,16305.823529411764
6676525615332.0,1,6676525615332.0,78855,unknown,4737.0,526.3333333333334,0.001907383407512449,1.2839323177794078,821.0022446546783
7572518792420.0,1,7572518792420.0,65423,fixed_gear,969.0,969.0,0.0006518724276573968,0.6326941721437842,2023.2873803919172
8681844482850.0,18,8681844482850.0,114589,trawlers,437955.3888888889,1033.465724648309,0.7974936657012615,0.8742437621914225,1331.2442113971063
9924005022437.0,12,9924005022437.0,55111,purse_seines,6536924.416666667,1678.7832228343088,0.8311513471998747,1.4219180437401224,1795.3503130030406
10759394346704.0,2,10759394346704.0,13556,fixed_gear,1.0,1.0,0.0,0.6044055699356937,9885.225394717427
10880510825243.0,17,10880510825243.0,112225,purse_seines,192905.41176470587,604.0612005311359,0.10942633482558123,2.6125024333684386,1297.5902142487728
11170005450471.0,1,11170005450471.0,14360,purse_seines,3135749.0,1080.1753358594558,0.2528517229533106,1.7368480350819244,7938.2899923393
12639560807591.0,29,12639560807591.0,11550,drifting_longlines,8902426.103448275,2379.3844453745132,0.8486997819099125,6.8252115320816635,10993.652886247877
14895733446040.0,1,14895733446040.0,15493,unknown,110512924.0,1353.6117487108509,2.198009133489833,0.8130735386658186,6089.313452104312
16347293924784.0,10,16347293924784.0,138944,unknown,51163258.0,2859.215546861079,2.0282724439405166,0.12237829457438731,996.9519771978062
16384026414706.0,8,16384026414706.0,49260,unknown,1751.5,319.89732142857144,0.0012752195883965207,0.8292886647016916,1167.1663656106025
16508054338972.0,2,16508054338972.0,145279,drifting_longlines,1281.5,300.07142857142856,0.001252777736891941,0.5236796318589376,704.1902434659306
17756107268614.0,3,17756107268614.0,90811,unknown,2929.6666666666665,713.8333333333334,0.001305921286585936,2.125832238900544,1702.8079595634795
18199244904065.0,4,18199244904065.0,17126,purse_seines,711.75,291.45,0.0007878272505236865,0.9748618215377768,6783.374080130826
18269795425247.0,26,18269795425247.0,18193,unknown,3625784.653846154,509.7323212914864,0.2552970186299151,1.2163747967707563,6025.20282837176
18483455048454.0,19,18483455048454.0,55169,pole_and_line,9427560.94736842,1376.8245378260983,0.9065504031319017,0.6341586157867977,2513.8457116953764
18517940995316.0,3,18517940995316.0,36058,unknown,1988626.6666666667,1189.2299854507608,1.3314980101277336,1.7817841785025483,4285.034253224241
19148042891053.0,49,19148042891053.0,20265,unknown,503708.4693877551,870.3347153753873,0.20214763761653162,0.48841241197258584,786.3434880965206
19859547683322.0,40,19859547683322.0,59701,trawlers,2114278.475,1956.8044070757082,0.634530907196795,0.17951010804112486,1800.2806862640625
20001834541437.0,1,20001834541437.0,68645,drifting_longlines,2772148.0,1115.5525150905432,1.8685582706098987,1.2524730744856174,1982.8624788765223
21010652444840.0,23,21010652444840.0,42500,unknown,6922295.043478261,5513.325151660582,2.340542025348985,1.6930205716740707,3629.1233466698045
21232708893780.0,2,21232708893780.0,198457,drifting_longlines,317863.5,6584.846031746032,5.926146527189347,1.2442520052889234,779.2930185684412
21625609698694.0,1,21625609698694.0,68359,unknown,839621.0,6663.658730158731,5.376294324304292,1.3063624579040571,1928.225898943796
22183621822862.0,1,22183621822862.0,137745,unknown,92500.0,4204.545454545455,0.650976129767987,0.25982335505304394,1122.2691950284586
23406746127304.0,1,23406746127304.0,17624,drifting_longlines,699208.0,5378.523076923077,6.428222017265445,4.276050065015481,7086.766328093968
23593130178765.0,48,23593130178765.0,175569,drifting_longlines,786543.875,5873.879038532643,1.851958354139627,1.0504722605284285,694.5420719287966
23770783250938.0,6,23770783250938.0,236837,drifting_longlines,14916.5,231.95926174733458,0.0934618830863313,0.8644740328224428,632.3236442864321
26616040923734.0,16,26616040923734.0,26691,purse_seines,161825.0,815.822249411684,0.12740325368558372,1.510119914835295,2222.2545623579645
27932326533321.0,105,27932326533321.0,115274,drifting_longlines,8944710.657142857,2092.1219755958014,55.61662289350051,1.6893500580376581,1235.3885742171874
28144259049658.0,4,28144259049658.0,11706,fixed_gear,23115.5,743.0286091549295,0.003656459679509234,0.6422139058329082,10438.146944191061
28204768563961.0,210,28204768563961.0,26417,unknown,5453761.695238095,9255.436971255265,14.435743246765165,1.1361668327762957,3123.987810543548
30054937091173.0,1,30054937091173.0,33259,fixed_gear,648192.0,7122.989010989011,4.679696212408945,1.7751280532712115,4516.440405316014
30373804074051.0,2,30373804074051.0,105869,drifting_longlines,440467.5,15645.98,11.688148377995601,2.0257175784182953,1451.2938594838952
30581813007233.0,19,30581813007233.0,9844,fixed_gear,992610.6842105263,16346.190036383283,6.998288827933476,0.7323115667238568,7179.039287531807
31865679879784.0,1,31865679879784.0,577528,drifting_longlines,856090.0,11264.342105263158,6.818907005880607,0.356225183429296,267.7849728237814
32225346417081.0,1,32225346417081.0,10522,drifting_longlines,652634.0,8261.189873417721,5.627464564921945,3.5111150255960464,6005.479897348161
33266086194351.0,20,33266086194351.0,210611,drifting_longlines,2865750.0,22942.18860262762,2.7161908584687167,221.701625631493,527.2552434413491
34911701098431.0,1,34911701098431.0,59921,trawlers,16946.0,188.2888888888889,0.006094703706937258,2.1554231903178493,2340.721562082777
36212632719018.0,13,36212632719018.0,102568,purse_seines,41564203.23076923,2202.222033229074,2.1452811436984596,2.0482591747776286,1448.0194129231922
36427802545466.0,4,36427802545466.0,290819,drifting_longlines,2824429.25,1132.7697178725784,1.0924293418559425,0.7297608238678768,531.7816660706426
37908995999986.0,1,37908995999986.0,25075,drifting_longlines,1001035.0,489.02540302882267,1.0123792158962515,2.6199554967799155,3995.475033899657
38322969102051.0,5,38322969102051.0,170682,purse_seines,8905013.6,1736.019621990281,0.7024844093640406,0.8111455431800128,730.7455661864223
38992105566132.0,1,38992105566132.0,10302,purse_seines,587556.0,859.0,8.05908506376854,0.8133239266484659,13692.689059314629
39005622580143.0,7,39005622580143.0,120327,purse_seines,10041208.285714285,1373.9264283738776,8.173119032206312,2.7744647772934785,1265.5344216395
39859406485734.0,183,39859406485734.0,105505,trawlers,3494140.912568306,2920.6469388524747,1.1398789521470944,7.514907405306421,1176.6721587219627
40834114543542.0,48,40834114543542.0,76402,trawlers,223886.6875,1426.999993480409,1.6875347715385898,0.9294207218104912,1854.1962400408179
40956208776469.0,10,40956208776469.0,26440,unknown,185461.2,1278.553156988406,0.8961469793880965,2.5781162513050044,3502.6329867919644
40976637345731.0,1,40976637345731.0,149102,drifting_longlines,137010.0,889.6753246753246,0.9082881538804661,1.5166696890660558,1023.1316624301647
41303308141714.0,2,41303308141714.0,15718,unknown,270492.0,1196.6559130763098,0.9304713685774779,3.5574922670644735,9545.561275133621
41941786536935.0,1,41941786536935.0,16224,drifting_longlines,67741.0,846.7625,1.15232382217734,4.204961232832225,5687.346729951304
42314208291274.0,2,42314208291274.0,180016,fixed_gear,264420.0,1178.027112837866,0.7870294460917416,5.156964435584678,739.248050346605
43935946737362.0,2,43935946737362.0,86464,purse_seines,172391.5,1474.1090813195242,0.9560826956667863,1.7536151207011095,1437.6380722166964
44009123736191.0,1,44009123736191.0,29802,purse_seines,89233.0,818.651376146789,0.9533346526258023,0.8004574180729236,4018.9259085265594
44081436890597.0,1,44081436890597.0,14904,unknown,161779.0,825.4030612244898,0.8225211197646906,6.639520769953896,6615.334026706032
47334168288729.0,118,47334168288729.0,7088,pole_and_line,207073.35593220338,1269.7232344759143,1.0590268655174504,6.701170926919416,14608.490768626423
48455039594066.0,41,48455039594066.0,114925,drifting_longlines,12086729.829268293,2797.0178323415475,1.0496515458572444,1.92183283728546,1170.2963666317694
48794356410718.0,1,48794356410718.0,9881,unknown,566390.0,1551.7534246575342,0.6666141404272563,6.519947287885952,10708.851518218624
48939529147579.0,1,48939529147579.0,30640,trawlers,600207.0,952.7095238095238,0.078726931294638,1.0877136695764351,4978.648585136591
49160289345306.0,4,49160289345306.0,99247,drifting_longlines,1088452.75,1128.263070681337,0.2927972025503321,1.9037315933185868,1526.5782548476454
49534994750419.0,15,49534994750419.0,179895,drifting_longlines,899171.2,3040.290290662655,0.554794774003562,1.3806383339527741,823.6776604187639
51101297206144.0,44,51101297206144.0,115742,trawlers,822749.9772727273,946.6125290374877,0.4170393746244956,1.4479993326831766,1316.154247187151
51394439323066.0,1,51394439323066.0,146687,drifting_longlines,52419.0,4032.230769230769,1.9665247583572107,0.7176358900826689,1019.964618300315
53148833486047.0,1,53148833486047.0,5462,fixed_gear,109018.0,1579.9710144927535,0.32540727734493297,0.3112367425876723,6551.061160959532
54587092430231.0,47,54587092430231.0,14885,unknown,4791419.489361702,2585.7731608240865,0.9000213449939135,2.7766249150770523,7113.776896180742
54926746889752.0,1,54926746889752.0,18141,unknown,2636613.0,3510.80292942743,0.6452706581193629,0.5639851690267791,2619.4318081587653
56414685655968.0,3,56414685655968.0,353199,drifting_longlines,8097572.333333333,4825.348037300921,0.9401784230225996,0.6436603001398148,370.7772863946002
57869290792477.0,13,57869290792477.0,24245,unknown,3090019.3076923075,1610.0357689282453,0.9518068856700723,2.1077229905695827,3945.1492223276537
59112496180970.0,5,59112496180970.0,12305,fixed_gear,561724.0,1421.4140127127628,2.4744542851354465,9.1227087006993,12272.168617886178
59665165133807.0,1,59665165133807.0,18694,purse_seines,85319.0,671.8031496062993,0.28534695759748613,2.1057232904364045,6776.3207617824855
60628870128017.0,1,60628870128017.0,92586,drifting_longlines,228016.0,8445.037037037036,77.67874885337453,1.7729092199781458,1534.6570718798941
61820467476108.0,59,61820467476108.0,106083,unknown,314320.83050847455,2817.8679890256017,1.6142148723217042,0.9760898333933423,1428.2114155124398
62603844222786.0,7,62603844222786.0,411080,drifting_longlines,270827.5714285714,2994.4255071619978,0.6219896852383169,0.47084573484273146,307.5007370935647
63476152619655.0,1,63476152619655.0,174637,unknown,106472.0,765.9856115107914,1.2128248934508938,0.06393928474736756,769.3380860761813
63716389910332.0,45,63716389910332.0,10489,purse_seines,6713927.0,4760.403341831336,5.40378585127546,6.763983186779694,9804.375621890547
64551007612858.0,23,64551007612858.0,26597,unknown,546001.0869565217,3964.48183897148,4.414915832311701,2.5428192308270186,4148.932217415836
64933976560315.0,1,64933976560315.0,2549,unknown,1365450.0,8983.223684210527,11.453707472128624,1.2170634257720359,7421.996860282575
67346977622820.0,6,67346977622820.0,100457,unknown,520433.0,4185.302600714462,4.510115059139854,1.575815137350122,1077.7114797976817
68428926545375.0,1,68428926545375.0,18691,unknown,77739.0,15547.8,0.001941264451100741,1.9046392281212732,7496.803477795613
68485830393709.0,32,68485830393709.0,82217,unknown,721577.75,6115.303517958924,6.667034524899817,1.9430303640930178,1402.0254712665817
68776567390102.0,5,68776567390102.0,297486,drifting_longlines,572263.6,2073.850327559033,2.0858745852501834,0.35790234343057264,399.28223607913003
69609856269322.0,1,69609856269322.0,61443,trawlers,1029432.0,3045.6568047337278,2.8673647458450486,0.33295203009453106,709.276732528238
72061040661322.0,1,72061040661322.0,218393,drifting_longlines,3768.0,942.0,0.008925099784391053,0.9507778728310827,708.1469467746072
74332170817758.0,3,74332170817758.0,5156,unknown,759395.3333333334,2136.660693528353,2.5400744108621924,4.575753153305066,24218.654597598135
75704340932214.0,2,75704340932214.0,15360,drifting_longlines,420469.0,1962.5386029411766,1.8318339809615933,5.481367067172299,8822.427529626253
76527009766959.0,8,76527009766959.0,16286,trollers,472286.625,1236.1525624490916,1.1324047311026237,2.02852331039962,8239.80691731171
77182424306278.0,3,77182424306278.0,83111,drifting_longlines,709034.0,999.8294241302739,0.9756531831034546,0.7872500483871917,1719.3789649809116
77261928739173.0,421,77261928739173.0,68492,trawlers,8220573.441805226,6985.206975253965,1.813247457500074,1.3104693341086509,1438.4365618763918
77303880091301.0,7,77303880091301.0,3960,unknown,1450207.857142857,2344.011385944314,1.804532355532617,1.18443119120029,13052.165696939033
77832927010710.0,18,77832927010710.0,210424,drifting_longlines,20217772.388888888,3780.5197174429245,2.044100361408639,1.1179323739834188,706.1862649123875
78046436195905.0,1,78046436195905.0,23659,unknown,142607933.0,12959.644947291894,2.2235014726879037,2.2140550854341723,4589.521049961958
78359653510570.0,1,78359653510570.0,53396,trawlers,120420588.0,7981.216065747614,4.693253688161099,0.47408061977255866,2418.0436557730122
79111403404442.0,1,79111403404442.0,35971,purse_seines,34163428.0,1340.7938775510204,0.46446687329794123,2.029258510056134,4298.998915763136
80423450140220.0,131,80423450140220.0,102120,trawlers,8424360.633587787,3880.4391433899036,1.9452143507425426,0.35313311314942014,1419.7696666666666
80557044293978.0,1,80557044293978.0,70842,drifting_longlines,2368.0,789.3333333333334,0.03806434944746228,2.403764060874249,2083.9604607501306
80798081114349.0,110,80798081114349.0,54827,unknown,544201.9272727272,7445.317492120868,5.619859655898121,2.365608994381106,2705.5085561204965
81263963638651.0,16,81263963638651.0,126715,drifting_longlines,13128646.0625,3436.831047346969,2.167343865118231,3.58238315022547,1083.217872887871
81653757071585.0,1,81653757071585.0,10253,fixed_gear,4232874.0,8332.429133858268,3.228688672056138,5.833630583511594,14236.010339445962
81816464146965.0,164,81816464146965.0,38104,unknown,6253428.390243903,2447.7857428842317,1.1063340465618445,1.5271855557070249,1961.2058092046705
82018444517655.0,1,82018444517655.0,13816,unknown,19865917.0,97.21087400114504,0.18388547714145362,0.9676712678939634,5750.307636626855
83050616095643.0,2,83050616095643.0,53293,trawlers,79322076.5,4114.604085819554,4.519252814043823,0.5413795033703311,2429.551143809203
83171028160219.0,25,83171028160219.0,81134,purse_seines,3147541.84,2563.722740698654,7.764623219798986,7.563469718472228,1885.0622880011713
83611953083118.0,1,83611953083118.0,108851,drifting_longlines,20225173.0,846.3832022095748,8.336818088210283,1.761453487129072,1420.7954800183738
84948799517770.0,1,84948799517770.0,57553,drifting_longlines,0.0,0.0,0.00011451532200818663,1.474263099647773,2366.5978419516264
85022770160929.0,1,85022770160929.0,36426,fixed_gear,1027803.0,1307.6374045801526,1.6797810076444313,0.11731129774167383,2970.7005353466025
85873573270094.0,1,85873573270094.0,38350,purse_seines,1246943.0,903.581884057971,49.04669085227233,1.7382575764018777,3947.6598346762626
86119106497840.0,8,86119106497840.0,134109,unknown,2397226.625,1158.2945323707067,7.366352598876649,0.09921960260703994,913.7680195628187
86817739143879.0,1,86817739143879.0,129460,trawlers,3124738.0,542.8662265462126,0.7491452734800036,0.6878311334011294,1050.6353903552476
87031415611873.0,9,87031415611873.0,66972,pole_and_line,30446315.888888888,1076.753887369744,0.8954835298256556,0.5897734797886799,2196.2587653804803
87919276942456.0,2,87919276942456.0,285513,drifting_longlines,31014444.5,23350.0555128259,21.691406107696174,0.8093965746167928,533.9407588499217
88026465034109.0,2,88026465034109.0,191079,drifting_longlines,5815737.5,1698.5803897149713,0.7071122314096153,1.1350106820592574,759.4271499644634
88060965838011.0,4,88060965838011.0,14796,purse_seines,15094642.5,4814.996163173586,4.009973127997962,3.5613331244356994,9751.685100054083
88780175381729.0,5,88780175381729.0,13087,fixed_gear,16604574.6,14854.942111465765,6.049492801564114,0.7657220723005027,3947.2223235316465
89110306461984.0,17,89110306461984.0,41735,drifting_longlines,9862766.764705881,16415.55249161637,2.06316396192263,1.7123145788952645,1939.022009432614
89470223580135.0,5,89470223580135.0,242516,unknown,946458.2,2572.5279303641732,2.241208796377776,0.9001997858236366,637.4933007923617
91817019950540.0,36,91817019950540.0,157288,drifting_longlines,2010319.9166666667,925.558598655593,8.665093053001678,1.2720511697270915,865.1434846633456
92501913642218.0,133,92501913642218.0,21426,unknown,7244073.443609023,4181.926660373678,1.6162416449536143,1.3399381485081032,4325.968692022264
93490793677940.0,1,93490793677940.0,16445,unknown,863631.0,5681.7828947368425,2.1900752006195594,2.882551100297073,4017.504074434444
94009022646679.0,2,94009022646679.0,48534,fixed_gear,1924361.5,8193.278846153846,2.375435101759843,1.1391032141584125,2696.6098450506884
94745481952721.0,25,94745481952721.0,6355,fixed_gear,807994.08,2755.477846868889,1.3640511014191674,0.10506911484033712,1761.112409220082
95062718521348.0,23,95062718521348.0,78398,drifting_longlines,484865.2173913043,4559.057121028309,1.5746785739471993,2.04158943879855,1569.0106925481164
96214383360627.0,1,96214383360627.0,177396,drifting_longlines,84984.0,976.8275862068965,0.9790507250249246,1.1893887220292076,871.7968883001212
97646330651088.0,2,97646330651088.0,86794,unknown,82099.0,1013.5966143053225,0.9820608166274855,1.3871302365973321,1779.8756567425569
99660428945387.0,3,99660428945387.0,15449,unknown,458797.0,2290.6715769708026,1.2129612738731603,1.0808831350088033,6548.974232811084
100043174358994.0,1,100043174358994.0,225942,drifting_longlines,61941.0,1015.4262295081967,1.015884012523534,0.3493124288435841,492.8436848557809
100771710683634.0,1,100771710683634.0,16434,drifting_longlines,85457.0,1068.2125,1.1094876400087474,6.494446572502134,7769.319174831133
101531095774923.0,34,101531095774923.0,40693,unknown,449679.5882352941,1941.21815703768,2.7549199774129067,0.26127207243324785,1616.2290709953095
102029098096261.0,3,102029098096261.0,13340,pole_and_line,178472.33333333334,1380.1105687022573,1.329533837946671,4.954117433410185,3808.051428143039
102111574707951.0,57,102111574707951.0,22755,drifting_longlines,12437956.912280701,5212.009130744887,3.3936780639223687,0.46843170669409473,2525.383727825689
103256728504203.0,1,103256728504203.0,23080,unknown,130232817.0,3686.2865351411024,3.2590678477951447,0.9425414314050392,5450.1319814550025
103576446797335.0,7,103576446797335.0,74576,drifting_longlines,39342156.571428575,7322.965207806902,2.904878523542004,1.0722336965330443,2040.186249530655
103582303893626.0,1,103582303893626.0,9608,unknown,48734.0,761.46875,0.0033340972066580195,2.89418804660036,16007.19496200687
103786638076601.0,2,103786638076601.0,58772,fixed_gear,25126.0,762.1394230769231,0.0029695878194607663,1.2021761215942093,1824.515228858261
103899707980421.0,5,103899707980421.0,177082,unknown,16490.6,762.7139682539683,0.0028257436022973937,0.7300774793632573,488.7097429989666
103912281609040.0,1,103912281609040.0,11005,unknown,25963.0,763.6176470588235,0.003087390575335242,2.2235014726879037,12959.644947291894
103998194181708.0,2,103998194181708.0,40570,unknown,35312.0,759.0232057416268,0.002258858518159796,2.0339246905044805,3805.8075749372447
104081773926431.0,1,104081773926431.0,117634,fixed_gear,11360.0,757.3333333333334,0.0028609015364711196,0.5282579280752048,1308.5816650089687
105579478788595.0,2,105579478788595.0,33152,unknown,51867.5,753.7826655052265,0.0025361194575360393,1.7188866303193227,3329.007028657617
105840999213879.0,1,105840999213879.0,14939,unknown,89210.0,675.8333333333334,0.00237141244983481,3.53858079795465,8107.615075646004
106079878956020.0,1,106079878956020.0,4353,unknown,79522.0,750.2075471698113,0.002695881067844523,1.4580120939870465,12822.218060661764
106150487182509.0,1,106150487182509.0,113588,fixed_gear,53861.0,780.5942028985507,0.002794507926404534,0.9348632154967094,1064.7654573146574
107065136018433.0,68,107065136018433.0,47577,unknown,23322.79411764706,766.7907549396228,0.0027600715890589824,0.8047942771602062,908.9204308934047
108694285641009.0,2,108694285641009.0,220424,drifting_longlines,1164.0,781.25,0.0038519875166273597,1.029377593351483,701.6142717151646
108916342700357.0,21,108916342700357.0,16001,trawlers,12637516.0,6723.2166607678755,0.6605232810338391,1.596428949306534,4824.290171990172
109864465509954.0,11,109864465509954.0,59447,drifting_longlines,560679.4545454546,1905.1440748811,1.0322738093670687,2.3850439757490283,1907.6101911674334
109899633275761.0,17,109899633275761.0,31612,purse_seines,1699186.5294117648,3863.5682527259232,1.3299095608357085,1.6218556891130549,4833.007754146094
110014060911622.0,133,110014060911622.0,18421,trawlers,7235906.954887218,3667.6052699434053,1.6230254928812302,1.439813798694228,2396.852104433941
111186925770959.0,1,111186925770959.0,66594,unknown,1989.0,397.8,0.0028449591520548372,1.001150853581836,1418.8358686348415
111408197311721.0,1,111408197311721.0,13102,unknown,1330.0,45.86206896551724,0.0008423835615416579,1.4413811349747099,7268.104190519808
112453193185843.0,21,112453193185843.0,28187,trawlers,149876.2857142857,347.2996814289785,0.0017263508998033705,2.432769775408795,4958.179353749868
112717863785889.0,21,112717863785889.0,12933,unknown,2279682.9523809524,1116.230697775019,0.17363199769690904,0.630796026306299,756.4315602563113
112775316220783.0,2,112775316220783.0,54731,unknown,24999.5,1198.7549019607843,0.005726493917673708,2.0812694819375475,2202.345660515257
112940878780541.0,1,112940878780541.0,67183,trollers,18450.0,2635.714285714286,0.004560212043420708,0.03185636093362193,1801.1127087612754
115873519952737.0,56,115873519952737.0,53098,unknown,14501330.42857143,3271.9202466976726,1.4200305509317954,1.109409209950806,2755.907398602933
116333895145045.0,1,116333895145045.0,10397,trawlers,427197.0,15257.035714285714,8.698925852576586,1.2823655568914436,11979.135051943054
117473549532614.0,1,117473549532614.0,58038,unknown,945671.0,2209.5116822429904,1.2564825777342408,1.159984861603927,1686.7270706618192
117813837180006.0,1,117813837180006.0,246713,drifting_longlines,2154648.0,5935.669421487603,2.693544484542911,1.0025013513177417,624.4083749473069
118281075999064.0,7,118281075999064.0,40684,unknown,3361356.1428571427,3189.155240030118,1.6348107325580299,1.6622276766518318,3540.2785824571724
118485905119293.0,73,118485905119293.0,444855,drifting_longlines,14132098.383561645,3759.919160868353,1.2507497225423023,0.5945389076633433,338.26389450081035
119914759372174.0,1,119914759372174.0,133223,drifting_longlines,1068011.0,46435.260869565216,14.31103637722367,1.4450756130641793,1160.5818558496344
121426486551523.0,47,121426486551523.0,141412,trawlers,706092.6170212766,7244.496660437655,4.224684355220717,5.006810569448365,969.1190476190476
121739171405202.0,1,121739171405202.0,50411,trawlers,1195184.0,4561.770992366412,4.848748831638846,0.7709063852349631,2785.3715532632414
122096467518708.0,2,122096467518708.0,196524,drifting_longlines,734660.0,2317.5271823547687,1.846223570774343,0.3789142103551029,608.1709382139386
